Hugo_Symbol	TARGET-52-NAAELV-50	TARGET-52-NAAELY-50	TARGET-52-NAAELZ-50	TARGET-52-PABKLN-01	TARGET-52-PADYZI-01	TARGET-52-PAJLWM-01	TARGET-52-PAJMRB-01	TARGET-52-PAJNER-01	TARGET-52-PAJNFP-01	TARGET-52-PAJNFZ-01	TARGET-52-PAKHTL-01	TARGET-52-PARECB-01	TARGET-52-PARGRN-01	TARGET-52-PARIRN-01	TARGET-52-PARPFY-01	TARGET-52-PARRCL-01	TARGET-52-PARUGK-01	TARGET-52-PARZBI-01	TARGET-52-PASABD-01	TARGET-52-PASADZ-01	TARGET-52-PASCDH-01	TARGET-52-PASDLA-01	TARGET-52-PASRHU-01	TARGET-52-PASVDP-01	TARGET-52-PASWZZ-01	TARGET-52-PASXNA-01	TARGET-52-PASYNF-01	TARGET-52-PASZYE-01	TARGET-52-PATAFT-01	TARGET-52-PATBLF-01	TARGET-52-PATDVL-01	TARGET-52-PATENH-01	TARGET-52-PATFXW-01	TARGET-52-PATFZZ-01	TARGET-52-PATXEE-01	TARGET-52-PATXKA-01	TARGET-52-PAUCGJ-01	TARGET-52-PAUDPV-01	TARGET-52-PAUEKW-01	TARGET-52-PAUFVP-01	TARGET-52-PAUGYZ-01	TARGET-52-PAUHAZ-01	TARGET-52-PAUNPA-01
hsa-mir-215	-0.6528	0.2114	-1.1119	-0.48	-0.2445	-0.5527	0.9872	-0.3374	-0.5335	0.7004	-0.4531	-0.7473	-0.0177	-0.5603	0.2655	-0.7895	-0.0562	-0.1832	-0.4503	0.7205	-0.004	-0.9454	0.5559	-0.255	-0.3473	0.3255	0.353	0.6537	4.7858	-0.1157	-0.8937	-0.6706	-0.1086	-0.9495	-0.1199	1.6387	-0.6501	-0.307	0.2664	-0.5332	-0.3296	-0.3783	2.314
hsa-mir-216a	-0.2974	-0.2965	-0.2974	1.2119	2.0713	-0.2501	-0.257	0.6	-0.2964	-0.2961	-0.2967	-0.2966	-0.2923	-0.2866	-0.2912	-0.2974	-0.2974	-0.2929	-0.2954	-0.2974	-0.2894	-0.2949	-0.296	-0.1744	5.8004	-0.2974	0.537	-0.2499	-0.2943	-0.2954	-0.2967	-0.2894	-0.2968	0.0742	-0.2974	-0.2909	-0.2958	-0.0859	-0.1365	-0.2954	-0.2951	-0.2958	-0.2925
hsa-mir-216b	-0.263	-0.2602	-0.2624	1.4818	1.0509	-0.1762	-0.2265	-0.0893	-0.2615	-0.263	-0.263	-0.2604	-0.259	-0.263	-0.2621	-0.263	-0.263	-0.261	-0.263	-0.2607	-0.2566	-0.263	-0.2619	-0.14	6.0828	-0.263	0.6117	-0.2182	-0.2622	-0.262	-0.2609	-0.2593	-0.263	0.0242	-0.263	-0.263	-0.2617	-0.1724	-0.114	-0.2622	-0.2615	-0.2605	-0.263
hsa-mir-217	-0.2732	-0.2725	-0.2728	1.2932	1.2583	-0.2354	-0.2389	0.4122	-0.2726	-0.2699	-0.2724	-0.2716	-0.2708	-0.2653	-0.2681	-0.2728	-0.2725	-0.2709	-0.2722	-0.2709	-0.2677	-0.2723	-0.2717	-0.1797	6.0754	-0.2724	0.4033	-0.2292	-0.2709	-0.271	-0.2719	-0.2696	-0.2726	0.0613	-0.2717	-0.2688	-0.2724	-0.0901	-0.1328	-0.2722	-0.267	-0.2711	-0.2659
hsa-mir-218-1	-0.5124	-0.4922	0.8345	-0.403	-0.5124	-0.5124	0.0832	-0.3512	-0.5124	-0.3356	-0.3338	-0.5124	-0.426	-0.2285	-0.1254	-0.5124	-0.1429	-0.5124	4.0158	-0.5124	4.399	-0.4268	-0.2825	-0.1428	-0.002	-0.4339	-0.4782	-0.5124	0.7902	0.1957	-0.1607	-0.2	-0.2797	-0.3996	-0.0111	-0.1193	-0.4586	-0.0132	0.1755	-0.4458	1.1234	-0.1921	-0.1209
hsa-mir-218-2	0.0804	-0.3058	0.0541	-0.2759	-0.2976	-0.2925	-0.2148	-0.2568	-0.2876	-0.2751	-0.2886	-0.3003	-0.2863	-0.2568	-0.2401	-0.2904	-0.2537	-0.2859	1.1604	-0.1912	0.9041	-0.2879	-0.2515	-0.1851	-0.1775	-0.2992	-0.2867	-0.2813	-0.0798	-0.2106	0.1364	-0.173	-0.2264	-0.252	-0.2216	-0.22	-0.2915	-0.1991	6.1812	-0.2665	0.5067	-0.2483	-0.2662
hsa-mir-219-1	2.9792	-0.7672	1.0486	-1.1972	-1.1042	-0.8924	-0.3842	-0.1991	-0.545	-0.9091	-0.3489	-0.1427	-0.2086	-1.0603	0.3435	0.2435	-0.3045	-0.715	-0.101	0.2473	0.4827	-0.4282	1.1753	0.0308	0.0523	0.7035	-1.0957	0.5372	-0.7503	3.0346	1.755	-1.0537	1.1794	0.3659	0.2303	-0.5451	-0.8956	-0.588	1.0895	0.0363	-0.9783	0.968	-1.2886
hsa-mir-219-2	-0.439	-0.7581	-0.8477	3.29	-0.6586	-0.8477	1.561	-0.3696	-0.5639	-0.4544	-0.4505	-0.6048	-0.4634	-0.8477	0.3574	2.0275	-0.1903	-0.2699	-0.2419	-0.8477	0.1234	-0.6573	0.175	-0.3418	-0.28	0.5491	-0.6955	-0.3124	-0.5345	0.7274	3.8455	-0.5003	0.015	0.1556	0.2674	-0.6291	0.11	0.4847	0.5648	-0.6996	-0.5678	0.4187	-0.5989
hsa-mir-22	0.361	0.5167	-0.5741	2.6362	-0.5678	-1.4268	1.6934	0.898	-0.3743	0.7046	-0.9086	-0.9088	-0.7102	-0.6054	-0.2994	-0.019	-0.0181	0.3522	-0.8251	1.1059	0.0081	-1.4589	-0.8846	-0.2887	0.25	-1.1279	-0.8172	0.5128	-0.2742	0.565	-0.239	-0.6326	-1.1269	-1.1959	0.7977	0.216	-0.5492	-0.2349	2.0749	2.2581	-1.0518	0.2779	1.8909
hsa-mir-221	0.8342	-0.6198	2.0553	0.8587	-0.7343	-0.7753	2.7559	-0.3891	-0.6681	-0.2185	-0.6711	-0.7503	-0.7375	-0.657	-0.5073	0.2606	0.8152	-0.1795	-0.1046	0.1941	1.5943	-0.7415	-0.6626	-0.0229	-0.6627	2.354	-0.703	-0.5829	-0.5556	-0.2533	-0.6919	-0.2324	-0.754	-0.6971	2.8687	-0.5868	-0.702	-0.2646	0.0019	0.2063	-0.6841	1.519	-0.5085
hsa-mir-222	1.3564	-0.596	2.5711	0.7159	-0.6408	-0.7075	2.5105	-0.3445	-0.589	-0.3254	-0.531	-0.6999	-0.7062	-0.5817	-0.4938	-0.004	0.7919	-0.4247	-0.2191	0.3155	1.0509	-0.7011	-0.5961	0.0075	-0.6478	1.7827	-0.6097	-0.537	-0.5498	-0.208	-0.6559	-0.1526	-0.7079	-0.6726	3.6106	-0.5678	-0.6079	-0.2343	-0.2262	-0.0838	-0.5871	0.8878	-0.3917
hsa-mir-223	-0.6663	-0.6663	-0.6663	1.8322	-0.5551	-0.6321	0.3497	-0.1018	-0.4209	-0.3206	-0.1136	-0.5081	-0.3158	-0.0074	-0.1657	0.3262	1.0972	-0.004	0.0504	-0.5508	-0.3924	-0.5664	0.0033	-0.3208	-0.5239	-0.4383	-0.4624	0.1996	-0.0562	5.5378	-0.4315	0.8539	-0.6197	-0.3953	0.3311	0.959	0.1083	-0.3602	0.1011	-0.4234	-0.3421	-0.4471	-0.2753
hsa-mir-224	-0.9599	-0.9599	-0.9599	0.7755	-0.3485	-0.2721	-0.201	1.4579	-0.2303	-0.4055	0.654	-0.3356	-0.482	0.192	0.1963	-0.695	-0.006	-0.2892	-0.0809	-0.7434	0.6503	-0.5494	-0.4003	0.0362	-0.301	-0.6414	-0.4046	-0.161	-0.0899	0.0848	-0.1979	0.4227	-0.4878	-0.5648	-0.3127	0.6532	-0.1658	-0.0761	2.124	-0.4194	-0.1477	-0.5661	5.2083
hsa-mir-2276	-0.521	-0.521	1.7928	0.5129	-0.521	-0.521	-0.521	0.4944	-0.521	0.3144	0.3228	-0.521	-0.521	1.6251	0.2104	-0.521	-0.521	-0.521	-0.521	3.1761	-0.521	-0.521	-0.521	0.0163	-0.521	-0.521	-0.521	0.6161	1.4749	-0.521	-0.521	-0.521	-0.521	-0.521	-0.521	-0.521	-0.521	1.3657	-0.521	-0.521	-0.521	-0.521	3.7069
hsa-mir-2277	0.9025	1.9838	-0.0694	-0.443	-0.4763	-0.9342	-0.2861	0.1271	4.9471	-0.2463	-0.5333	0.0789	0.0998	-0.2205	-0.6562	-0.3754	-0.7573	-0.416	0.3089	1.8761	-0.2483	-0.6011	-0.4939	-0.4408	1.0134	0.0524	-0.2994	0.6503	-0.3442	-0.5369	-0.3554	-0.794	-0.2842	0.0107	-0.5591	-0.846	-0.6121	-0.2769	0.7128	-0.4757	-0.5953	0.8122	-0.3986
hsa-mir-2278	0.3579	3.8102	4.1182	-0.6096	-0.6096	-0.6096	0.3407	-0.6096	-0.0497	-0.6096	-0.6096	-0.6096	-0.6096	-0.6096	-0.6096	0.0206	-0.6096	0.1502	-0.0121	1.1072	0.3482	-0.6096	0.1973	-0.3601	-0.6096	0.768	-0.6096	-0.0816	-0.6096	1.3323	-0.2239	-0.6096	0.4114	-0.6096	-0.6096	-0.1784	-0.1373	0.2665	-0.1452	-0.3174	-0.3336	-0.2974	-0.1188
hsa-mir-2355	-1.3092	0.1604	-1.0804	-0.6922	0.5022	-0.263	-0.4708	0.3868	0.2523	-0.4889	-0.7474	-1.1202	-0.6763	1.9228	-0.9692	1.1565	0.2171	0.7678	0.209	0.3427	0.6364	-0.8953	-0.404	-0.7593	0.7312	0.4852	-0.5964	-0.4715	-0.6895	-0.7419	4.134	-0.2119	-0.3892	-0.8938	1.6448	-0.5629	-0.1955	0.0581	1.2774	1.0041	-1.1733	0.1644	-0.2512
hsa-mir-2392	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-23a	1.8057	-1.738	-0.6583	0.4847	-1.4642	-0.5927	0.8303	-0.404	-0.2599	1.2901	-0.3823	-0.1658	2.1798	-1.0928	0.0899	2.8025	-0.2337	-0.7202	0.551	-1.4719	0.0915	1.7574	-0.3155	0.0073	0.3133	-1.1098	-0.231	0.4704	-0.0866	0.1651	-1.0384	-0.0101	0.8374	-1.7127	-0.2195	0.616	-0.2343	-0.4621	-0.9009	0.7565	-0.9049	0.1451	1.2154
hsa-mir-23b	-0.8239	1.5132	3.1076	-0.4861	-0.775	-0.8148	0.1386	0.0951	-0.3923	0.012	-0.6111	-0.7185	-0.4428	-0.4579	-0.3306	-0.6945	-0.6533	-0.5881	-0.5281	-0.5712	2.2892	0.038	0.2144	-0.5724	0.0738	-0.2107	-0.7675	-0.3004	0.7152	0.2705	-0.6111	0.4236	-0.7559	-0.7221	1.8169	0.9564	-0.7603	-0.651	3.1348	-0.6634	0.9678	-0.2646	-0.5995
hsa-mir-23c	-0.901	1.0853	1.1986	0.0372	-0.5366	-0.368	0.0275	0.481	-0.3539	0.8046	-0.901	-0.6669	-0.1604	-0.6576	-0.4033	-0.5931	-0.5842	-0.5298	-0.755	-0.4817	1.6724	-0.167	-0.3097	-0.7791	-0.0805	0.1085	-0.7543	-0.1272	0.4573	0.0476	-0.3357	-0.5662	-0.901	-0.6593	1.2482	0.995	-0.901	-0.473	4.7704	0.0984	1.2567	0.3193	-0.6612
hsa-mir-24-1	-0.6939	0.7492	4.7924	-0.5874	-0.7155	-0.6833	-0.1315	0.3182	-0.2538	0.0374	-0.6026	-0.58	-0.3593	-0.4144	-0.2159	-0.5421	-0.4351	-0.6649	-0.5872	-0.5187	1.4654	-0.0043	0.4605	-0.6485	-0.2911	0.0631	-0.6657	-0.2501	0.6602	0.4879	-0.6102	0.2866	-0.7358	-0.7102	1.7817	0.9085	-0.663	-0.6352	1.7268	-0.6934	0.8338	-0.098	-0.5808
hsa-mir-24-2	0.2254	-0.7794	0.7259	-0.4891	-0.8433	1.2407	0.983	-0.5901	-0.7885	2.2621	-0.3798	-0.8691	1.6783	-1.0178	0.2024	1.6745	-0.6128	-1.2001	-0.5174	-1.2176	1.1777	-0.1042	-0.0264	-0.4424	-0.5338	-0.5286	-0.0812	-0.045	1.3772	0.2633	-1.2593	1.2792	-1.2178	-1.2086	0.8755	2.503	0.2246	-1.0007	0.9675	-1.2515	-0.1176	-0.0888	-0.4495
hsa-mir-2467	-0.2773	-0.6941	-0.1387	0.5469	-0.6941	2.1258	-0.6941	-0.6941	-0.6941	-0.6941	0.3186	0.5444	-0.6941	3.1698	0.1837	-0.6941	-0.6941	-0.6941	1.6227	-0.6941	0.5437	-0.6941	-0.6941	-0.6941	-0.6941	-0.6941	0.8581	-0.6941	0.1044	0.3097	2.297	-0.6941	-0.6941	-0.6941	0.7273	-0.6941	1.7475	-0.6941	-0.6941	-0.6941	0.0194	0.113	1.8433
hsa-mir-25	0.0093	2.867	2.5363	-0.9285	-0.0812	0.5988	-0.4611	-0.3628	-0.2395	-1.3991	-0.3985	-0.5967	0.0552	0.0838	-0.5922	-0.0991	-0.2585	0.3945	-0.157	1.1033	-0.3551	-0.2345	1.5447	-0.3611	0.1455	2.3239	-0.8311	-0.8602	-0.1368	-0.822	0.0452	-0.7612	-0.4268	-0.22	-0.8921	-1.2429	-0.5611	0.3782	1.7073	-1.1861	-0.5249	-0.6747	1.8719
hsa-mir-2681	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	1.7091	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	5.8026	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386	2.0327	-0.2386	-0.2386	-0.2386	-0.2386	-0.2386
hsa-mir-2682	-0.371	-0.371	-0.3404	-0.3482	-0.371	-0.371	-0.371	-0.371	0.8787	-0.1684	-0.371	-0.371	3.0845	-0.371	-0.371	-0.371	-0.371	-0.371	-0.0447	-0.3303	0.1065	-0.3354	-0.3327	4.3795	-0.2913	-0.371	-0.371	-0.371	3.0325	0.1822	-0.3161	-0.3385	-0.371	-0.371	-0.3188	-0.0843	-0.371	-0.2462	-0.371	-0.3433	-0.3448	0.3111	-0.371
hsa-mir-26a-1	4.2104	0.5776	1.718	-0.4696	-0.1536	-0.6512	-0.8707	0.0805	-0.2416	-0.9479	-0.7142	-0.2999	0.221	0.1442	0.2917	-0.7406	-0.4237	0.224	-0.6851	0.6941	-0.0157	-0.8169	0.0626	-0.0618	0.0244	-0.0579	-0.612	-0.1617	-0.2324	-0.4401	0.9768	-0.0628	-0.5952	-0.4522	-0.3213	-0.8352	-0.1421	-0.1551	3.5404	0.0018	-0.6137	-0.5948	-0.3985
hsa-mir-26a-2	-1.5331	-1.3927	-1.8968	-0.2753	1.9246	0.664	-0.1093	-0.3424	-0.781	-0.0665	0.0324	-0.8827	-0.2182	1.0105	0.1973	-0.8006	0.6009	1.1692	0.0455	-0.5191	-0.0467	0.3431	2.5948	0.4698	-1.2735	1.6628	-0.3042	-0.4803	0.3634	-0.4162	0.9196	-0.3929	0.5051	-1.1114	-1.0029	-0.7972	-0.1706	0.168	2.7101	-0.8368	-0.7744	0.7981	0.2453
hsa-mir-26b	-1.766	-1.2889	-1.5145	-0.5135	0.4961	2.9584	-0.3549	-0.3166	-0.5123	-0.4645	-0.5274	0.566	0.8673	2.3487	-0.3549	0.2837	1.1134	-0.3872	-0.6779	-0.0663	0.1505	-0.1688	1.8607	-0.829	-0.9978	0.9567	-0.0026	-0.3505	0.0247	-0.5773	-0.6443	0.8486	0.0103	-1.0364	-0.2897	-0.6794	1.4933	-0.1662	0.5763	-0.8348	-0.2983	1.9052	-0.8396
hsa-mir-27a	1.3744	-1.6094	-0.3307	0.8376	-0.6171	-0.4595	1.0594	-0.2694	-0.9938	2.4581	-0.1364	-0.3158	-0.8236	-0.5737	0.7615	0.0537	0.4542	-0.6847	0.4856	-1.3236	0.5352	-0.9631	-0.3251	1.1436	-0.2199	-0.5002	-0.0756	0.3406	1.2122	0.8816	-1.0764	1.6926	-1.2203	-1.2012	0.5418	2.0998	0.1911	-1.198	-1.1175	-0.6946	-0.4572	-0.8083	1.8719
hsa-mir-27b	-0.8524	0.6317	3.3949	-0.5622	-0.673	-0.7142	-0.0772	0.3334	-0.431	0.0118	-0.6376	-0.6224	-0.6059	-0.4442	-0.434	-0.7253	-0.527	-0.6821	-0.5979	-0.579	2.4058	-0.1777	0.6086	-0.6122	-0.2097	0.38	-0.7282	-0.2689	1.1658	0.4449	-0.7213	1.2607	-0.8506	-0.7767	2.3762	0.847	-0.6751	-0.7261	1.7586	-0.825	1.1144	-0.3392	-0.6576
hsa-mir-28	1.7272	2.9423	1.259	0.7166	-0.6491	0.4942	0.121	0.3179	-0.2175	0.2713	-0.3545	-1.301	-1.7894	0.4649	-0.6996	0.267	-0.1701	1.2788	-0.6817	-1.0402	-0.4088	-1.2042	0.5603	-0.897	-0.0217	0.3834	-0.5411	-1.0484	0.5537	-0.7862	0.518	-0.225	-0.0246	-0.2598	-0.3203	0.1942	-0.0411	-0.7239	3.1814	-0.2463	-1.5845	-0.4576	0.4422
hsa-mir-2861	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-2909	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
hsa-mir-296	-0.5236	-0.603	2.1336	0.4981	-0.6282	-0.6312	-0.6009	0.7052	3.1308	-0.5824	-0.599	-0.5446	1.1563	-0.6027	-0.5175	-0.6207	-0.6012	-0.5475	-0.6173	3.6344	0.1346	-0.5595	1.2043	-0.6063	-0.6023	-0.614	-0.6326	-0.3767	-0.2733	0.0508	1.4786	-0.6041	-0.2809	-0.6283	-0.0884	-0.1915	-0.3249	-0.5142	0.9157	-0.1007	-0.621	0.4908	-0.2947
hsa-mir-2964a	1.2297	0.3767	-0.302	-0.4214	-0.6454	-0.5699	-0.4318	-0.8091	-0.2545	-0.6141	-0.8108	-0.2982	4.1216	-0.5136	-0.4489	-0.1077	0.6083	-0.5316	0.6049	3.2859	0.9527	-0.2472	-0.0545	-0.382	0.7696	0.1949	-0.8759	0.2307	-0.86	0.0973	0.2885	0.1867	-0.8915	-0.3908	0.5869	-0.9744	0.3029	-0.9673	0.8807	-0.585	-0.9202	-0.2827	-0.5273
hsa-mir-297	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-298	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	6.2784	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	1.4568	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887	-0.1887
hsa-mir-299	-0.9389	-0.6915	-0.8719	-0.9225	-0.718	-0.8315	-0.2712	-0.278	-0.6605	-0.1019	-0.1877	-0.4366	2.205	-0.9025	-0.5195	0.0982	2.2292	-0.2065	-0.7241	-0.1084	-0.4707	3.6317	1.0821	-0.0967	-0.4904	-0.4332	-0.375	0.7341	-0.1742	-0.1312	2.528	0.344	-0.2335	-0.7716	-0.5955	-0.4336	-0.8376	0.1827	0.1074	0.3886	0.8115	0.8988	-0.8267
hsa-mir-29a	0.1975	4.8876	1.3206	0.7083	-0.9796	-0.1582	-0.4283	-0.8151	0.5528	0.8718	1.481	-0.5556	0.9169	-0.8578	0.1137	-0.4402	0.4746	-0.1673	-0.1369	0.6743	0.7993	0.4821	-0.5095	-0.7757	-1.0135	-0.389	0.0521	-0.1144	-0.5075	-0.3485	-0.3711	-0.5554	-0.1859	-0.9911	-0.4824	0.1329	1.0027	-0.6714	-0.9306	-0.2788	-0.8963	-0.3546	-0.7536
hsa-mir-29b-1	2.1009	3.9921	1.5963	1.2678	-0.9725	-0.6268	-0.2804	-0.8681	-0.1271	0.4905	0.7874	-0.6403	1.2593	-0.7657	0.5751	-0.4706	0.8084	-0.6103	0.0743	1.0754	0.6768	0.7736	-0.6171	-0.7245	-0.9875	-0.7863	-0.5225	0.1175	-0.5492	0.016	-0.3515	-0.5543	-0.8246	-0.9654	-0.281	0.7151	0.4493	-0.7727	-0.8821	-0.4465	-0.8585	-0.6258	-0.6642
hsa-mir-29b-2	2.1825	4.0384	1.1222	1.3163	-0.9941	-0.6447	-0.1965	-0.8737	-0.1289	0.6322	0.814	-0.6586	1.2167	-0.7677	0.6033	-0.4826	0.8986	-0.6466	0.145	1.0659	0.6694	0.7802	-0.6057	-0.7171	-0.9985	-0.8112	-0.5315	0.0829	-0.5087	0.0004	-0.3592	-0.5315	-0.8397	-0.9524	-0.2556	0.7682	0.4338	-0.8005	-0.8605	-0.4767	-0.8764	-0.6093	-0.6418
hsa-mir-29c	-1.2834	0.0532	-0.9454	2.5597	-0.6418	-1.2001	0.6769	-0.0687	-0.4635	4.0319	-0.6024	-1.1009	-0.7554	0.7802	0.471	-0.5293	0.9038	1.0707	1.2591	-0.8456	-0.1294	-0.6243	0.0958	-0.3	-0.9012	-0.7316	-0.6067	0.1317	0.7323	-0.0914	-0.9113	0.0618	-0.7432	-0.7139	-0.0614	0.5706	-0.0152	-0.7542	0.1301	0.3406	-0.5423	0.5634	1.1296
hsa-mir-300	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
hsa-mir-301a	0.559	-0.5912	-0.2215	-0.2424	-0.3425	-0.6103	-0.1964	-0.1848	-0.6778	-0.1507	-0.8273	-1.0702	0.8618	-0.4591	0.3636	0.4059	-0.3235	-0.5934	0.2473	0.4495	0.3601	-0.4198	-0.3714	-0.0627	0.219	0.4684	-1.0939	-0.3919	0.0371	0.0793	0.0429	0.0735	-1.0265	1.081	0.0957	-0.2177	-0.3137	-0.3135	5.6517	-0.7011	0.2903	0.4495	-0.3323
hsa-mir-301b	1.2206	-0.4924	0.1276	-0.6612	-0.4909	-0.3362	-0.1511	-0.6479	-0.7104	0.2858	-0.7528	-1.0689	-0.1585	-0.2194	1.0986	0.0887	-0.6089	-0.6577	0.165	-0.4712	0.6924	0.0097	-0.0749	-0.3829	0.0023	-0.4123	-0.7628	-0.7609	0.7345	0.4339	0.5141	0.9735	-0.8865	-0.3194	0.604	0.2438	-0.2239	-0.6222	5.3661	-0.6494	0.5199	-0.0697	-0.4881
hsa-mir-302a	-0.0505	-0.0542	6.1298	-0.2519	-0.2537	-0.2523	-0.2478	-0.2485	-0.253	-0.1998	-0.2532	-0.2513	-0.2527	-0.2518	-0.1648	-0.2467	-0.2537	-0.2532	-0.0552	-0.2526	-0.1708	-0.2039	-0.2304	-0.2083	-0.2502	-0.2537	-0.2533	-0.2517	-0.1114	0.8766	-0.2305	-0.236	-0.2282	-0.2506	-0.2523	1.6284	-0.2531	-0.2085	-0.2537	-0.0929	-0.1994	-0.1958	-0.2531
hsa-mir-302b	-0.0661	-0.0678	6.3037	-0.2298	-0.2324	-0.2324	-0.2303	-0.2304	-0.2306	-0.1919	-0.2319	-0.2324	-0.2307	-0.2318	-0.1662	-0.227	-0.231	-0.2324	-0.0627	-0.2296	-0.164	-0.2024	-0.2079	-0.1936	-0.2294	-0.2324	-0.2324	-0.2318	-0.129	0.6418	-0.2085	-0.2185	-0.2102	-0.2292	-0.2312	1.0676	-0.2324	-0.1829	-0.2324	-0.0549	-0.195	-0.1755	-0.2324
hsa-mir-302c	0.0383	0.0091	6.1531	-0.2573	-0.2573	-0.2573	-0.2528	-0.2573	-0.2519	-0.1568	-0.2573	-0.2573	-0.2573	-0.2573	-0.1204	-0.2513	-0.2573	-0.2573	-0.0996	-0.2491	-0.1746	-0.196	-0.207	-0.2429	-0.2573	-0.2573	-0.2573	-0.2522	-0.1061	1.0995	-0.2462	-0.2376	-0.2377	-0.2573	-0.2573	1.3652	-0.2573	-0.2363	-0.2573	-0.0974	-0.2202	-0.1974	-0.2573
hsa-mir-302d	-0.101	-0.0687	5.9593	-0.2711	-0.2711	-0.2711	-0.2654	-0.2626	-0.2711	-0.1851	-0.2711	-0.2711	-0.2711	-0.2711	-0.1021	-0.2522	-0.2711	-0.2711	-0.0329	-0.2608	-0.1907	-0.1946	-0.2542	-0.2143	-0.2677	-0.2711	-0.2711	-0.2711	-0.1304	1.2583	-0.2341	-0.2506	-0.2425	-0.2681	-0.2711	1.9105	-0.2711	-0.2448	-0.2683	-0.0889	-0.2066	-0.2037	-0.2711
hsa-mir-302e	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
hsa-mir-302f	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
hsa-mir-3064	0.0007	-1.0796	1.2129	-0.1288	-0.6513	-1.2126	-0.4976	-0.503	-1.2126	0.5388	-0.0333	-0.8521	1.6392	0.2871	3.6426	-0.7385	0.2511	-0.9268	-0.0886	2.6629	0.2287	-0.93	1.2161	0.2891	0.0512	-1.2126	0.1429	0.3766	-0.0503	0.833	0.8191	-0.1813	-1.2126	-0.0958	0.8564	-0.8882	-0.1465	-0.883	-0.5138	-0.7728	0.2414	-0.7427	0.2647
